time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,Azimuth,Pitch,Roll,Activity
2025-11-21 10:34:40.613000+00:00,-0.2631,0.8401,-0.2202,0.3288,1.225,1.7723,-0.1789,-1.4689,-0.2482,-39.56,-77.8,-74.25,Walk
2025-11-21 10:34:40.622000+00:00,-0.2735,0.8173,-0.2605,0.3288,1.225,1.7723,-0.1018,-1.1053,-0.1912,-39.56,-77.8,-74.25,Walk
2025-11-21 10:34:40.631000+00:00,-0.2819,0.8155,-0.2665,0.4231,1.4936,2.2581,-0.0714,-0.6948,-0.1521,-40.54,-77.56,-75.94,Walk
2025-11-21 10:34:40.641000+00:00,-0.2863,0.8459,-0.2444,0.4969,1.5748,2.4251,-0.0699,-0.3208,-0.1298,-41.58,-77.35,-77.76,Walk
2025-11-21 10:34:40.651000+00:00,-0.2308,0.9064,-0.1942,0.5646,1.3624,2.2894,-0.0955,-0.0677,-0.0742,-42.54,-77.17,-79.52,Walk
2025-11-21 10:34:40.663000+00:00,-0.1531,0.9503,-0.1343,-0.6105,0.2959,1.2876,-0.1151,0.0207,-0.01,-44.06,-76.9,-82.42,Walk
2025-11-21 10:34:40.672000+00:00,-0.1016,0.9685,-0.0688,-0.6105,0.2959,1.2876,-0.135,-0.0396,0.0711,-44.06,-76.9,-82.42,Walk
2025-11-21 10:34:40.682000+00:00,-0.0587,0.981,0.0137,-1.1573,0.0771,0.6967,-0.1849,-0.1886,0.1688,-44.61,-76.8,-83.51,Walk
2025-11-21 10:34:40.692000+00:00,-0.0185,0.9805,0.0924,-1.57,-0.0628,-0.0574,-0.2643,-0.3974,0.2752,-45.06,-76.74,-84.39,Walk
2025-11-21 10:34:40.701000+00:00,-0.0056,0.9698,0.1438,-1.9586,-0.0797,-0.8316,-0.3516,-0.6453,0.3831,-45.45,-76.72,-85.13,Walk
2025-11-21 10:34:40.713000+00:00,-0.0099,0.9579,0.1583,-2.0747,0.1503,-1.5461,-0.415,-0.8585,0.4788,-46.31,-76.78,-86.5,Walk
2025-11-21 10:34:40.721000+00:00,-0.0288,0.9451,0.1375,-2.0747,0.1503,-1.5461,-0.4552,-0.9616,0.5741,-46.31,-76.78,-86.5,Walk
2025-11-21 10:34:40.732000+00:00,-0.0483,0.9242,0.0939,-1.852,0.2851,-1.3497,-0.4587,-0.9592,0.646,-46.85,-76.88,-87.27,Walk
2025-11-21 10:34:40.742000+00:00,-0.0799,0.8847,0.0404,-1.6064,0.4649,-0.9113,-0.4288,-0.8632,0.6923,-47.51,-77.02,-88.17,Walk
2025-11-21 10:34:40.751000+00:00,-0.0985,0.8477,0.0065,-1.2505,0.8204,-0.3198,-0.3859,-0.6657,0.7388,-48.28,-77.2,-89.21,Walk
2025-11-21 10:34:40.765000+00:00,-0.104,0.8248,-0.0112,-0.8076,1.5076,0.3494,-0.328,-0.4259,0.7793,-50.15,-77.69,-91.7,Walk
2025-11-21 10:34:40.771000+00:00,-0.1116,0.822,-0.0258,-0.8076,1.5076,0.3494,-0.2719,-0.2132,0.808,-50.15,-77.69,-91.7,Walk
2025-11-21 10:34:40.782000+00:00,-0.1133,0.839,-0.0303,-0.6511,1.5951,0.5253,-0.2217,-0.0546,0.8187,-51.22,-78.0,-93.1,Walk
2025-11-21 10:34:40.793000+00:00,-0.1125,0.8615,-0.0239,-0.4641,1.2881,0.6018,-0.1821,0.0785,0.8335,-53.58,-78.7,-96.09,Walk
2025-11-21 10:34:40.801000+00:00,-0.1044,0.8856,-0.0127,-0.4641,1.2881,0.6018,-0.1384,0.2221,0.8658,-53.58,-78.7,-96.09,Walk
2025-11-21 10:34:40.814000+00:00,-0.0859,0.9125,0.0094,-0.5062,0.8274,0.3408,-0.1148,0.3354,0.9003,-56.09,-79.5,-99.02,Walk
2025-11-21 10:34:40.823000+00:00,-0.0661,0.9445,0.0338,-0.6262,0.5344,0.1074,-0.1321,0.3325,0.9426,-57.38,-79.93,-100.42,Walk
2025-11-21 10:34:40.832000+00:00,-0.0539,0.9751,0.0541,-0.6706,0.2363,-0.0977,-0.1826,0.1925,0.9824,-58.73,-80.38,-101.81,Walk
2025-11-21 10:34:40.842000+00:00,-0.0426,1.0038,0.06,-0.6822,-0.0521,-0.1651,-0.2397,-0.0358,1.0131,-60.19,-80.83,-103.28,Walk
2025-11-21 10:34:40.851000+00:00,-0.0277,1.0206,0.0614,-0.6822,-0.0521,-0.1651,-0.2926,-0.2876,1.0423,-60.19,-80.83,-103.28,Walk
2025-11-21 10:34:40.864000+00:00,-0.0113,1.0293,0.0575,-0.7577,-0.3236,-0.0901,-0.3373,-0.5171,1.0712,-63.76,-81.77,-106.82,Walk
2025-11-21 10:34:40.873000+00:00,0.0035,1.0351,0.0527,-0.8133,-0.3766,0.0063,-0.3783,-0.6893,1.0946,-66.04,-82.24,-109.12,Walk
2025-11-21 10:34:40.881000+00:00,0.0103,1.0364,0.0515,-0.8133,-0.3766,0.0063,-0.425,-0.7694,1.1148,-66.04,-82.24,-109.12,Walk
2025-11-21 10:34:40.892000+00:00,0.0196,1.0306,0.05,-0.7414,-0.3488,0.1241,-0.4436,-0.8,1.1468,-72.12,-83.16,-115.41,Walk
2025-11-21 10:34:40.903000+00:00,0.0337,1.0188,0.0426,-0.7574,-0.257,0.2316,-0.4326,-0.7977,1.1635,-76.13,-83.59,-119.62,Walk
2025-11-21 10:34:40.912000+00:00,0.0439,1.0049,0.0389,-0.7441,-0.1063,0.3279,-0.4067,-0.7893,1.1574,-80.85,-83.98,-124.6,Walk
2025-11-21 10:34:40.922000+00:00,0.059,0.9986,0.0453,-0.7465,-0.0288,0.3263,-0.3896,-0.8003,1.1483,-86.28,-84.32,-130.36,Walk
2025-11-21 10:34:40.932000+00:00,0.0842,0.9965,0.0552,-0.8547,-0.0117,0.2718,-0.3584,-0.8434,1.1695,-92.37,-84.61,-136.86,Walk
2025-11-21 10:34:40.942000+00:00,0.1137,0.9949,0.0605,-1.0134,0.02,0.23,-0.2649,-0.9218,1.2269,-99.07,-84.84,-108.02,Walk
2025-11-21 10:34:40.952000+00:00,0.1357,0.9991,0.0576,-1.1214,-0.012,0.2373,-0.0711,-1.0489,1.2899,-106.32,-85.0,-79.76,Walk
2025-11-21 10:34:40.963000+00:00,0.1536,1.0093,0.0528,-1.1652,-0.0841,0.2784,0.2077,-1.2042,1.3446,-114.06,-85.11,-52.05,Walk
2025-11-21 10:34:40.972000+00:00,0.1671,1.0379,0.0616,-1.1584,-0.3113,0.1792,0.5101,-1.343,1.3621,-122.25,-85.17,-24.82,Walk
2025-11-21 10:34:40.982000+00:00,0.1862,1.0802,0.0998,-1.186,-0.7127,-0.1934,0.7434,-1.4093,1.3455,-130.82,-85.18,2.0,Walk
2025-11-21 10:34:40.992000+00:00,0.223,1.1229,0.1739,-1.3618,-1.1461,-0.9183,0.8226,-1.316,1.3276,-103.61,-85.13,28.57,Walk
2025-11-21 10:34:41.002000+00:00,0.2809,1.163,0.2782,-1.7323,-1.5531,-1.9427,0.6786,-1.0799,1.3413,-76.38,-85.02,55.16,Walk
2025-11-21 10:34:41.012000+00:00,0.3548,1.1939,0.4078,-2.3023,-1.8957,-3.2023,0.3182,-0.6569,1.3755,-48.78,-84.84,82.11,Walk
2025-11-21 10:34:41.022000+00:00,0.4046,1.2165,0.5279,-2.7646,-2.1532,-4.4566,-0.1674,-0.0285,1.3804,-20.53,-84.58,109.78,Walk
2025-11-21 10:34:41.033000+00:00,0.376,1.217,0.5133,-2.6237,-2.2542,-4.7316,-0.5482,0.6582,1.2985,8.59,-84.25,138.38,Walk
2025-11-21 10:34:41.042000+00:00,0.2629,1.1885,0.3419,-1.4931,-2.0382,-3.1739,-0.7838,1.1741,1.3016,38.64,-83.84,132.04,Walk
2025-11-21 10:34:41.051000+00:00,0.1561,1.1757,0.1938,-0.2908,-1.8905,-1.4562,-0.9771,1.3513,1.4662,69.64,-83.34,126.78,Walk
2025-11-21 10:34:41.062000+00:00,0.0392,1.1521,0.1142,0.973,-1.7586,-0.3929,-1.1801,1.0722,1.6053,101.64,-82.74,122.65,Walk
2025-11-21 10:34:41.071000+00:00,-0.0707,1.1036,0.0784,2.2509,-1.3634,0.1734,-1.3736,0.4187,1.6318,134.71,-82.03,119.67,Walk
2025-11-21 10:34:41.082000+00:00,-0.1576,1.0536,0.0452,3.2982,-0.9004,0.5991,-1.4603,-0.3765,1.5908,168.87,-81.21,117.84,Walk
2025-11-21 10:34:41.092000+00:00,-0.233,1.021,-0.0092,4.2169,-0.5835,1.1853,-1.349,-1.1562,1.5184,168.06,-80.3,117.04,Walk
2025-11-21 10:34:41.101000+00:00,-0.3107,1.0059,-0.0771,5.114,-0.4301,1.8698,-0.9661,-1.7888,1.4274,168.03,-79.34,116.98,Walk
2025-11-21 10:34:41.112000+00:00,-0.3997,0.9981,-0.1455,6.1209,-0.389,2.5712,-0.4171,-2.3163,1.2743,168.44,-78.36,117.26,Walk
2025-11-21 10:34:41.122000+00:00,-0.4865,0.992,-0.161,7.1305,-0.3511,2.7982,0.0871,-2.8797,1.0891,168.94,-77.41,117.47,Walk
2025-11-21 10:34:41.132000+00:00,-0.5575,0.9764,-0.133,7.9721,-0.2512,2.4565,0.4677,-3.5471,0.8446,169.29,-76.5,117.31,Walk
2025-11-21 10:34:41.142000+00:00,-0.6127,0.936,-0.0993,8.6822,0.0707,1.9294,0.7712,-4.1293,0.6217,169.39,-75.66,116.6,Walk
2025-11-21 10:34:41.151000+00:00,-0.6422,0.8973,-0.0817,9.0802,0.4731,1.4986,1.0462,-4.447,0.3705,169.19,-74.91,115.28,Walk
2025-11-21 10:34:41.162000+00:00,-0.6573,0.8761,-0.0645,9.3228,0.7505,1.0963,1.2692,-4.4033,0.136,168.65,-74.28,113.32,Walk
2025-11-21 10:34:41.171000+00:00,-0.6384,0.8939,-0.0271,9.2133,0.6779,0.5703,1.3304,-4.0818,-0.1336,167.73,-73.79,110.74,Walk
2025-11-21 10:34:41.182000+00:00,-0.5912,0.9208,0.0382,8.7819,0.4081,-0.2292,1.1606,-3.5855,-0.4705,166.47,-73.44,107.66,Walk
2025-11-21 10:34:41.192000+00:00,-0.5143,0.9281,0.1091,8.0114,0.3053,-1.0854,0.7658,-3.0186,-0.8315,164.97,-73.25,104.22,Walk
2025-11-21 10:34:41.201000+00:00,-0.4061,0.9125,0.1584,6.927,0.4477,-1.7448,0.2504,-2.3821,-1.1169,163.36,-73.22,100.66,Walk
2025-11-21 10:34:41.212000+00:00,-0.2787,0.9019,0.168,5.5469,0.6276,-1.9464,-0.2882,-1.6938,-1.3921,161.84,-73.35,97.22,Walk
2025-11-21 10:34:41.222000+00:00,-0.1732,0.9153,0.145,4.2892,0.5966,-1.7558,-0.7717,-0.9609,-1.6912,160.55,-73.63,94.11,Walk
2025-11-21 10:34:41.232000+00:00,-0.0824,0.9501,0.0995,3.2,0.3458,-1.2234,-1.191,-0.1626,-1.9219,159.67,-74.06,91.59,Walk
2025-11-21 10:34:41.242000+00:00,0.017,1.0037,0.0549,2.0408,-0.0909,-0.6175,-1.5415,0.6422,-2.0405,159.38,-74.62,89.91,Walk
2025-11-21 10:34:41.251000+00:00,0.1108,1.0729,0.0126,0.9159,-0.7109,-0.0058,-1.7907,1.452,-2.0028,159.86,-75.3,89.32,Walk
2025-11-21 10:34:41.262000+00:00,0.1984,1.1393,-0.0398,-0.1439,-1.359,0.6947,-1.9031,2.2894,-1.8466,161.3,-76.05,90.05,Walk
2025-11-21 10:34:41.272000+00:00,0.2676,1.1817,-0.0944,-1.0475,-1.8331,1.4446,-1.8162,3.2087,-1.6166,127.77,-76.84,92.19,Walk
2025-11-21 10:34:41.282000+00:00,0.325,1.2043,-0.1966,-1.7833,-2.0817,2.5276,-1.5356,4.1656,-1.3424,95.18,-77.62,95.71,Walk
2025-11-21 10:34:41.292000+00:00,0.3608,1.201,-0.2246,-2.3757,-2.136,3.2863,-1.1752,4.8626,-1.072,63.34,-78.37,100.39,Walk
2025-11-21 10:34:41.301000+00:00,0.3413,1.1655,-0.1938,-2.4702,-1.8456,3.1359,-0.7547,5.2572,-0.8796,31.99,-79.05,106.0,Walk
2025-11-21 10:34:41.312000+00:00,0.2987,1.1154,-0.1597,-2.1921,-1.3808,2.8958,-0.3147,5.3965,-0.7521,0.9,-79.67,112.28,Walk
2025-11-21 10:34:41.322000+00:00,0.2746,1.0629,-0.1287,-2.0317,-0.849,2.6008,0.1222,5.2807,-0.6595,-30.12,-80.21,118.96,Walk
2025-11-21 10:34:41.332000+00:00,0.2542,1.0191,-0.1003,-1.9597,-0.3769,2.3107,0.5162,4.911,-0.5554,-61.29,-80.68,125.79,Walk
2025-11-21 10:34:41.342000+00:00,0.2441,0.9884,-0.0674,-1.9037,-0.0346,1.9358,0.8265,4.3796,-0.3993,-92.85,-81.08,132.46,Walk
2025-11-21 10:34:41.351000+00:00,0.2518,0.9779,-0.0276,-2.0207,0.1338,1.498,1.0121,3.7461,-0.2437,-125.05,-81.43,138.63,Walk
2025-11-21 10:34:41.362000+00:00,0.2425,0.9801,0.0221,-2.0286,0.134,0.9272,1.0581,2.9832,-0.1045,-158.09,-81.76,144.0,Walk
2025-11-21 10:34:41.371000+00:00,0.2207,0.9779,0.0665,-1.8472,0.146,0.387,0.9854,2.1526,0.0079,-156.1,-82.09,148.35,Walk
2025-11-21 10:34:41.381000+00:00,0.1966,0.9613,0.0915,-1.6173,0.2792,0.0135,0.8345,1.3286,0.1195,-155.07,-82.44,151.59,Walk
2025-11-21 10:34:41.392000+00:00,0.1763,0.9327,0.1044,-1.3958,0.5568,-0.2005,0.6614,0.548,0.2765,-154.95,-82.81,153.68,Walk
2025-11-21 10:34:41.401000+00:00,0.1482,0.9123,0.1099,-1.0932,0.7897,-0.3298,0.5043,-0.1496,0.4487,-155.66,-83.19,154.65,Walk
2025-11-21 10:34:41.412000+00:00,0.1127,0.9051,0.1047,-0.7049,0.8738,-0.3358,0.3807,-0.7355,0.5822,-157.1,-83.56,154.52,Walk
2025-11-21 10:34:41.422000+00:00,0.0762,0.9105,0.0966,-0.2652,0.8651,-0.2859,0.2913,-1.2271,0.6653,-159.19,-83.89,153.4,Walk
2025-11-21 10:34:41.432000+00:00,0.0356,0.9269,0.0901,0.2008,0.7167,-0.2543,0.2273,-1.6426,0.6993,-161.79,-84.17,151.39,Walk
2025-11-21 10:34:41.442000+00:00,0.0012,0.9467,0.0877,0.6422,0.528,-0.242,0.1559,-1.9899,0.6973,-128.75,-84.37,148.65,Walk
2025-11-21 10:34:41.451000+00:00,-0.0238,0.9719,0.0919,0.9898,0.2879,-0.3043,0.054,-2.2793,0.6753,-95.91,-84.49,145.38,Walk
2025-11-21 10:34:41.462000+00:00,-0.0428,0.9947,0.0988,1.2572,0.0468,-0.3708,-0.0764,-2.5295,0.6228,-63.1,-84.51,141.77,Walk
2025-11-21 10:34:41.472000+00:00,-0.0635,1.0149,0.1027,1.5223,-0.1562,-0.4342,-0.2077,-2.7544,0.5335,-30.15,-84.45,138.02,Walk
2025-11-21 10:34:41.482000+00:00,-0.0835,1.0389,0.0972,1.7723,-0.378,-0.4104,-0.2958,-2.9445,0.3949,3.07,-84.32,134.29,Walk
2025-11-21 10:34:41.492000+00:00,-0.1007,1.0693,0.0764,1.9979,-0.682,-0.2524,-0.2591,-3.0029,0.2266,36.66,-84.15,130.73,Walk
2025-11-21 10:34:41.501000+00:00,-0.102,1.0941,0.0277,2.0861,-0.9527,0.0986,0.0506,-2.6582,0.0951,70.6,-83.96,127.38,Walk
2025-11-21 10:34:41.512000+00:00,-0.0945,1.091,-0.0576,2.0009,-1.007,0.8303,0.5529,-1.8348,-0.043,104.77,-83.78,124.2,Walk
2025-11-21 10:34:41.522000+00:00,-0.1014,1.0533,-0.0649,2.0266,-0.6924,1.1189,0.8174,-1.083,-0.2542,139.07,-83.65,121.15,Walk
2025-11-21 10:34:41.532000+00:00,-0.0939,1.0138,0.0143,1.9703,-0.2709,0.3382,0.7731,-0.5449,-0.5003,173.48,-83.57,118.28,Walk
2025-11-21 10:34:41.542000+00:00,-0.0645,0.9902,0.0661,1.6565,0.0006,-0.3228,0.5401,-0.1076,-0.7086,172.06,-83.56,115.69,Walk
2025-11-21 10:34:41.552000+00:00,-0.0289,0.9725,0.0818,1.2142,0.1843,-0.5703,0.2457,0.3134,-0.8722,170.88,-83.63,113.48,Walk
2025-11-21 10:34:41.562000+00:00,-0.0045,0.9558,0.0671,0.8424,0.3679,-0.5077,-0.0965,1.4201,-1.1595,170.02,-83.79,111.78,Walk
2025-11-21 10:34:41.572000+00:00,0.0096,0.9552,0.0275,0.5758,0.4404,-0.1502,-0.0965,1.4201,-1.1595,169.56,-84.04,110.72,Walk
2025-11-21 10:34:41.583000+00:00,0.0285,0.9836,-0.0168,0.2785,0.2454,0.3214,0.0932,2.762,-1.3544,169.56,-84.39,110.42,Walk
2025-11-21 10:34:41.591000+00:00,0.0452,1.0392,-0.0408,-0.0326,-0.2392,0.6212,0.0932,2.762,-1.3544,134.18,-84.82,111.05,Walk
2025-11-21 10:34:41.603000+00:00,0.0691,1.1743,-0.037,-0.3067,-0.9123,0.6741,0.6089,3.7242,-1.4615,99.83,-85.33,113.04,Walk
2025-11-21 10:34:41.611000+00:00,0.0691,1.1743,-0.037,-0.5657,-1.5693,0.5646,0.6089,3.7242,-1.4615,67.62,-85.9,117.5,Walk
2025-11-21 10:34:41.622000+00:00,0.0902,1.2136,-0.0273,-0.9101,-2.03,0.3892,1.3089,4.0781,-1.402,41.71,-86.48,92.54,Walk
2025-11-21 10:34:41.632000+00:00,0.1074,1.2209,-0.012,-1.2259,-2.1818,0.1238,1.5882,3.9296,-1.3572,22.13,-86.97,74.18,Walk
2025-11-21 10:34:41.642000+00:00,0.1095,1.1635,0.0704,-1.4254,-2.044,-0.2985,1.5882,3.9296,-1.3572,4.49,-87.31,57.97,Walk
2025-11-21 10:34:41.652000+00:00,0.1095,1.1635,0.0704,-1.5161,-1.7089,-0.9472,1.8267,2.9754,-1.2419,-12.43,-87.47,42.67,Walk
2025-11-21 10:34:41.663000+00:00,0.1212,1.1416,0.1272,-1.7158,-1.4554,-1.6999,1.7815,2.2958,-1.1635,-29.15,-87.45,27.69,Walk
2025-11-21 10:34:41.672000+00:00,0.1206,1.1461,0.2315,-1.8728,-1.4427,-2.6512,1.7815,2.2958,-1.1635,-46.04,-87.26,12.59,Walk
2025-11-21 10:34:41.682000+00:00,0.074,1.1766,0.7118,-1.6912,-1.6949,-5.7262,-1.2549,3.3209,-1.3512,-63.79,-86.94,-3.32,Walk
2025-11-21 10:34:41.692000+00:00,-0.0527,1.2186,2.0154,-0.549,-2.1737,-18.4915,-1.6235,2.5622,-1.2982,-47.1,-86.54,-20.75,Walk
2025-11-21 10:34:41.702000+00:00,0.0583,1.1449,1.112,-1.1238,-1.7231,-14.823,-1.6273,1.8106,-1.2097,-32.4,-86.07,-40.21,Walk
2025-11-21 10:34:41.712000+00:00,0.1217,1.1103,0.3888,-2.2471,-1.1462,-5.1516,-1.6195,1.218,-1.1035,-20.59,-85.5,-62.66,Walk
2025-11-21 10:34:41.721000+00:00,0.1299,1.1086,0.1892,-2.4116,-1.183,-2.5839,-1.6414,0.9203,-0.9927,-15.64,-84.85,-56.13,Walk
2025-11-21 10:34:41.731000+00:00,0.1323,1.0665,0.0583,-2.5805,-0.8697,-1.0052,-1.6414,0.9203,-0.9927,-17.54,-84.23,-56.61,Walk
2025-11-21 10:34:41.743000+00:00,0.1268,1.0134,-0.0293,-2.6118,-0.3503,0.0652,-1.5632,0.8256,-0.7679,-21.9,-83.67,-59.72,Walk
2025-11-21 10:34:41.752000+00:00,0.1028,0.9596,-0.1049,-2.5269,0.1591,0.9586,-1.4098,0.8913,-0.7291,-27.57,-83.18,-64.3,Walk
2025-11-21 10:34:41.762000+00:00,0.0436,0.9084,-0.1777,-2.0912,0.6715,1.8237,-1.1776,1.0189,-0.7589,-34.1,-82.76,-69.85,Walk
2025-11-21 10:34:41.773000+00:00,-0.0311,0.8719,-0.2261,-1.4669,1.0417,2.4472,-0.911,1.2435,-0.8045,-41.16,-82.41,-76.0,Walk
2025-11-21 10:34:41.782000+00:00,-0.1376,0.8519,-0.2625,-0.8235,1.2811,2.868,-0.637,1.5556,-0.8231,-48.09,-82.06,-82.1,Walk
2025-11-21 10:34:41.792000+00:00,-0.1376,0.8519,-0.2625,-0.4626,1.3106,3.0109,-0.3923,1.9559,-0.7794,-54.25,-81.66,-87.56,Walk
2025-11-21 10:34:41.801000+00:00,-0.1552,0.8623,-0.2591,-0.3231,1.1916,3.0036,-0.2163,2.4178,-0.7032,-59.47,-81.22,-92.1,Walk
2025-11-21 10:34:41.812000+00:00,-0.1829,0.8848,-0.1952,-0.3423,1.0433,2.8247,-0.1218,2.9212,-0.6985,-63.72,-80.76,-95.65,Walk
2025-11-21 10:34:41.822000+00:00,-0.2155,0.8916,-0.1333,-0.2531,0.9386,2.4074,-0.0974,3.3782,-0.741,-67.09,-80.29,-98.23,Walk
2025-11-21 10:34:41.831000+00:00,-0.2266,0.8912,-0.0562,-0.0193,0.841,1.7963,-0.1493,3.7277,-0.7624,-69.64,-79.81,-99.86,Walk
2025-11-21 10:34:41.842000+00:00,-0.2266,0.8912,-0.0562,0.0645,0.8234,1.0157,-0.2485,3.7933,-0.7298,-71.49,-79.33,-100.62,Walk
2025-11-21 10:34:41.852000+00:00,-0.2119,0.8917,0.1181,-0.0099,0.8378,0.0332,-0.3485,3.4456,-0.6421,-72.77,-78.85,-100.65,Walk
2025-11-21 10:34:41.862000+00:00,-0.2005,0.8975,0.1747,-0.1815,0.8028,-0.8484,-0.4325,2.8029,-0.5155,-73.62,-78.39,-100.13,Walk
2025-11-21 10:34:41.872000+00:00,-0.1837,0.8994,0.2252,-0.3458,0.7254,-1.4514,-0.5362,2.1269,-0.355,-74.22,-77.95,-99.23,Walk
2025-11-21 10:34:41.881000+00:00,-0.1577,0.8889,0.2528,-0.5349,0.6857,-1.9705,-0.6549,1.6346,-0.1795,-74.71,-77.55,-98.17,Walk
2025-11-21 10:34:41.892000+00:00,-0.1577,0.8889,0.2528,-0.7919,0.7504,-2.2936,-0.7428,1.3495,-0.0248,-75.22,-77.19,-97.12,Walk
2025-11-21 10:34:41.902000+00:00,-0.1419,0.8326,0.2097,-0.9622,0.9619,-2.2543,-0.7756,1.1799,0.1103,-75.84,-76.87,-96.2,Walk
2025-11-21 10:34:41.912000+00:00,-0.1419,0.8326,0.2097,-0.9981,1.2544,-1.9185,-0.7609,1.0645,0.2496,-76.64,-76.6,-95.52,Walk
2025-11-21 10:34:41.922000+00:00,-0.1431,0.7888,0.1393,-0.9526,1.5473,-1.516,-0.7131,0.9603,0.3944,-77.63,-76.37,-95.12,Walk
2025-11-21 10:34:41.932000+00:00,-0.144,0.7791,0.1035,-0.9172,1.7423,-1.1371,-0.6477,0.8876,0.5332,-78.8,-76.21,-95.04,Walk
2025-11-21 10:34:41.941000+00:00,-0.153,0.7762,0.0745,-0.8909,1.8783,-0.7325,-0.5676,0.8629,0.6634,-80.14,-76.11,-95.28,Walk
2025-11-21 10:34:41.951000+00:00,-0.1753,0.7809,0.0478,-0.7586,1.9331,-0.3964,-0.4548,0.8271,0.7806,-81.61,-76.09,-95.79,Walk
2025-11-21 10:34:41.962000+00:00,-0.1964,0.7901,0.0238,-0.5053,1.922,-0.1161,-0.3,0.7932,0.8785,-83.16,-76.15,-96.53,Walk
2025-11-21 10:34:41.971000+00:00,-0.2115,0.8118,0.0145,-0.1884,1.8524,0.1569,-0.1217,0.7809,0.9636,-84.74,-76.28,-97.4,Walk
2025-11-21 10:34:41.982000+00:00,-0.2115,0.8118,0.0145,0.0389,1.6995,0.2724,0.0392,0.7898,1.0193,-86.28,-76.49,-98.32,Walk
2025-11-21 10:34:41.992000+00:00,-0.249,0.8676,0.0266,0.3157,1.4468,0.2835,0.1607,0.8219,1.0542,-87.72,-76.76,-99.19,Walk
2025-11-21 10:34:42.001000+00:00,-0.273,0.8965,0.0343,0.5966,1.1991,0.1545,0.2104,0.8265,1.0543,-89.01,-77.1,-99.95,Walk
2025-11-21 10:34:42.012000+00:00,-0.2996,0.9156,0.0341,0.9127,0.9311,0.0279,0.1886,0.7605,1.03,-90.13,-77.5,-100.56,Walk
2025-11-21 10:34:42.021000+00:00,-0.3195,0.9277,0.0178,1.2714,0.726,-0.0187,0.1373,0.6497,0.9977,-91.08,-77.95,-101.01,Walk
2025-11-21 10:34:42.031000+00:00,-0.3195,0.9277,0.0178,1.5905,0.6109,0.0666,0.1296,0.5464,0.9986,-91.87,-78.44,-101.33,Walk
2025-11-21 10:34:42.042000+00:00,-0.3307,0.9416,-0.0644,1.7912,0.5294,0.3771,0.1664,0.4326,1.0428,-92.51,-78.96,-101.53,Walk
2025-11-21 10:34:42.051000+00:00,-0.3275,0.9377,-0.0984,1.9231,0.4846,0.7917,0.2354,0.3202,1.1271,-93.0,-79.51,-101.6,Walk
2025-11-21 10:34:42.062000+00:00,-0.3261,0.9262,-0.1134,2.012,0.521,1.1269,0.2962,0.1763,1.2325,-93.34,-80.09,-101.55,Walk
2025-11-21 10:34:42.072000+00:00,-0.3347,0.9066,-0.1199,2.1156,0.6311,1.2914,0.3322,-0.0726,1.3347,-93.53,-80.69,-101.39,Walk
2025-11-21 10:34:42.082000+00:00,-0.3629,0.8901,-0.1241,2.2824,0.812,1.3364,0.336,-0.4401,1.3607,-93.57,-81.32,-101.15,Walk
2025-11-21 10:34:42.092000+00:00,-0.4287,0.9221,-0.12,2.6343,1.026,1.3473,0.3543,-0.7183,1.1994,-93.51,-81.98,-100.85,Walk
2025-11-21 10:34:42.102000+00:00,-0.5187,1.075,-0.1321,3.2924,0.9008,1.2966,0.5597,-0.4441,0.8749,-93.29,-82.64,-100.5,Walk
2025-11-21 10:34:42.112000+00:00,-0.5992,1.371,-0.1563,4.2376,-0.2378,1.2912,0.8204,0.3698,0.41,-92.69,-83.29,-99.84,Walk
2025-11-21 10:34:42.122000+00:00,-0.6335,1.7385,-0.0941,5.1097,-2.8221,1.4844,0.7925,1.1066,-0.1068,-91.36,-83.91,-98.46,Walk
2025-11-21 10:34:42.132000+00:00,-0.555,2.0475,0.0187,5.6098,-6.3704,1.0749,0.6114,1.9875,-0.5623,-89.28,-84.46,-96.32,Walk
2025-11-21 10:34:42.142000+00:00,-0.4214,2.1869,0.0396,5.0898,-9.6698,-0.151,0.5508,3.0495,-0.8569,-86.76,-84.91,-93.65,Walk
2025-11-21 10:34:42.151000+00:00,-0.2475,1.9606,0.0125,3.7431,-11.5405,-0.6708,0.627,3.7881,-0.912,-84.01,-85.25,-90.6,Walk
2025-11-21 10:34:42.162000+00:00,-0.0813,1.4461,0.017,2.1225,-10.4962,-0.5253,0.7694,4.1365,-0.8944,-81.1,-85.46,-87.19,Walk
2025-11-21 10:34:42.172000+00:00,0.0019,1.0914,0.0292,0.2387,-5.6106,-0.5806,0.9674,4.2481,-0.8194,-78.02,-85.53,-83.4,Walk
2025-11-21 10:34:42.181000+00:00,0.0636,0.8383,0.043,-0.7789,-1.6817,-0.8507,1.1494,4.1641,-0.6771,-74.76,-85.46,-79.18,Walk
2025-11-21 10:34:42.192000+00:00,0.1059,0.6466,0.0743,-1.4406,0.9404,-1.1159,1.2291,3.9198,-0.5142,-71.3,-85.24,-74.5,Walk
2025-11-21 10:34:42.201000+00:00,0.1196,0.52,0.1126,-1.9466,2.9653,-1.5227,1.1925,3.558,-0.3806,-67.7,-84.89,-69.42,Walk
2025-11-21 10:34:42.212000+00:00,0.1237,0.4418,0.1418,-2.1425,4.3576,-2.0557,1.055,3.1141,-0.2919,-64.24,-84.41,-64.26,Walk
